model	jobadterm	i	result	sim	eval_score	eval_score_rnd_soft	evalscore_rnd_hard	gradSel	firstTerm
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Financial Consulting ** Bank ** Management	0	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.797	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Financial Consulting ** Bank ** Management	1	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.791	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Financial Consulting ** Bank ** Management	2	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.757	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Financial Consulting ** Bank ** Management	3	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.747	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Financial Consulting ** Bank ** Management	4	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.737	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Financial Consulting ** Bank ** Management	5	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.737	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Financial Consulting ** Bank ** Management	6	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.734	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Financial Consulting ** Bank ** Management	7	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.73	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Financial Consulting ** Bank ** Management	8	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.713	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Financial Consulting ** Bank ** Management	9	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.712	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Konstrukteur **	0	isced-f/0700_Ingenieurwesen, Fertigung und Bauwesen	0.946	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Konstrukteur **	1	isced-f/0700_Ingenieurwesen, Fertigung und Bauwesen	0.908	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Konstrukteur **	2	isced-f/0715_Mechanik und Metallbearbeitung	0.868	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Konstrukteur **	3	isced-f/0715_Mechanik und Metallbearbeitung	0.868	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Konstrukteur **	4	isced-f/0715_Mechanik und Metallbearbeitung	0.868	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Konstrukteur **	5	isced-f/0715_Mechanik und Metallbearbeitung	0.865	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Konstrukteur **	6	isced-f/0715_Mechanik und Metallbearbeitung	0.859	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Konstrukteur **	7	isced-f/0715_Mechanik und Metallbearbeitung	0.847	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Konstrukteur **	8	isced-f/0700_Ingenieurwesen, Fertigung und Bauwesen	0.794	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Konstrukteur **	9	isced-f/0700_Ingenieurwesen, Fertigung und Bauwesen	0.788	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	0	skill/T1.2_Arbeiten mit Zahlen und Maßen	0.681	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	1	isced-f/0540_Mathematik und Statistik	0.636	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	2	isced-f/054_Mathematik und Statistik	0.636	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	3	isced-f/0311_Wirtschaftswissenschaft	0.626	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	4	isced-f/0541_Mathematik	0.623	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	5	isced-f/0413_Management und Verwaltung	0.587	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	6	isced-f/0413_Management und Verwaltung	0.585	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	7	isced-f/0413_Management und Verwaltung	0.58	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	8	skill/S1.3.1_Unterricht in akademischen oder berufsbildenden Fächern	0.578	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	9	isced-f/0311_Wirtschaftswissenschaft	0.571	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MBA **	0	isced-f/0413_Management und Verwaltung	0.567	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MBA **	1	isced-f/0311_Wirtschaftswissenschaft	0.566	0.666666667	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MBA **	2	isced-f/0413_Management und Verwaltung	0.561	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MBA **	3	isced-f/0411_Buchhaltung und Steuerwesen	0.556	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MBA **	4	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.555	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MBA **	5	isced-f/0413_Management und Verwaltung	0.552	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MBA **	6	isced-f/0413_Management und Verwaltung	0.548	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MBA **	7	isced-f/0413_Management und Verwaltung	0.544	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MBA **	8	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.543	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MBA **	9	isced-f/0413_Management und Verwaltung	0.542	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** BWL-Studium **	0	isced-f/0311_Wirtschaftswissenschaft	0.837	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** BWL-Studium **	1	isced-f/0413_Management und Verwaltung	0.677	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** BWL-Studium **	2	isced-f/0311_Wirtschaftswissenschaft	0.66	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** BWL-Studium **	3	isced-f/0413_Management und Verwaltung	0.65	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** BWL-Studium **	4	isced-f/0413_Management und Verwaltung	0.639	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** BWL-Studium **	5	isced-f/0311_Wirtschaftswissenschaft	0.636	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** BWL-Studium **	6	isced-f/0413_Management und Verwaltung	0.632	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** BWL-Studium **	7	isced-f/0413_Management und Verwaltung	0.63	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** BWL-Studium **	8	isced-f/0413_Management und Verwaltung	0.628	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** BWL-Studium **	9	isced-f/0413_Management und Verwaltung	0.625	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Biologielaborant/in **	0	isced-f/0711_Chemietechnik und ‑verfahren	0.938	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Biologielaborant/in **	1	isced-f/0711_Chemietechnik und ‑verfahren	0.923	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Biologielaborant/in **	2	isced-f/0711_Chemietechnik und ‑verfahren	0.91	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Biologielaborant/in **	3	isced-f/0711_Chemietechnik und ‑verfahren	0.873	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Biologielaborant/in **	4	isced-f/0711_Chemietechnik und ‑verfahren	0.869	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Biologielaborant/in **	5	isced-f/0711_Chemietechnik und ‑verfahren	0.868	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Biologielaborant/in **	6	isced-f/0711_Chemietechnik und ‑verfahren	0.865	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Biologielaborant/in **	7	isced-f/0711_Chemietechnik und ‑verfahren	0.848	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Biologielaborant/in **	8	isced-f/0711_Chemietechnik und ‑verfahren	0.842	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Biologielaborant/in **	9	isced-f/0711_Chemietechnik und ‑verfahren	0.838	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** öffentliche Verwaltung **	0	isced-f/0421_Rechtswissenschaft	0.805	0.166666667	0	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** öffentliche Verwaltung **	1	isced-f/0413_Management und Verwaltung	0.789	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** öffentliche Verwaltung **	2	isced-f/0413_Management und Verwaltung	0.708	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** öffentliche Verwaltung **	3	isced-f/0413_Management und Verwaltung	0.699	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** öffentliche Verwaltung **	4	isced-f/0413_Management und Verwaltung	0.642	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** öffentliche Verwaltung **	5	isced-f/0413_Management und Verwaltung	0.634	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** öffentliche Verwaltung **	6	isced-f/0912_Medizin	0.629	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** öffentliche Verwaltung **	7	isced-f/0912_Medizin	0.621	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** öffentliche Verwaltung **	8	isced-f/0413_Management und Verwaltung	0.606	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** öffentliche Verwaltung **	9	isced-f/0413_Management und Verwaltung	0.593	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Handwerkliche **	0	skill/S6.7.0_Verwendung von Handwerkzeugen	0.815	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Handwerkliche **	1	skill/S6.7.0_Verwendung von Handwerkzeugen	0.809	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Handwerkliche **	2	isced-f/0700_Ingenieurwesen, Fertigung und Bauwesen	0.73	0.666666667	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Handwerkliche **	3	skill/T5.1_Handhaben und Kontrollieren von Objekten und Geräten	0.715	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Handwerkliche **	4	skill/T5.1_Handhaben und Kontrollieren von Objekten und Geräten	0.694	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Handwerkliche **	5	skill/S6.7.0_Verwendung von Handwerkzeugen	0.641	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Handwerkliche **	6	isced-f/0700_Ingenieurwesen, Fertigung und Bauwesen	0.635	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Handwerkliche **	7	skill/T5.1_Handhaben und Kontrollieren von Objekten und Geräten	0.608	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Handwerkliche **	8	skill/S4.2.1_Leitung betrieblicher Tätigkeiten	0.578	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Handwerkliche **	9	isced-f/0700_Ingenieurwesen, Fertigung und Bauwesen	0.575	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MTRA **	0	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.905	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MTRA **	1	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.646	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MTRA **	2	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.628	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MTRA **	3	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.584	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MTRA **	4	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.579	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MTRA **	5	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.576	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MTRA **	6	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.57	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MTRA **	7	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.569	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MTRA **	8	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.557	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** MTRA **	9	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.557	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** IT Spektrum **	0	skill/S5.0.0_Arbeiten mit Computern	0.836	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** IT Spektrum **	1	skill/S5.0.0_Arbeiten mit Computern	0.817	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** IT Spektrum **	2	isced-f/0610_Informations- und Kommunikationstechnologien (IKT)	0.814	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** IT Spektrum **	3	isced-f/0610_Informations- und Kommunikationstechnologien (IKT)	0.806	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** IT Spektrum **	4	isced-f/0421_Rechtswissenschaft	0.748	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** IT Spektrum **	5	isced-f/0611_Computernutzung	0.748	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** IT Spektrum **	6	skill/S5.0.0_Arbeiten mit Computern	0.727	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** IT Spektrum **	7	isced-f/0610_Informations- und Kommunikationstechnologien (IKT)	0.726	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** IT Spektrum **	8	isced-f/0611_Computernutzung	0.714	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** IT Spektrum **	9	skill/T2.1_Verarbeiten von Informationen, Ideen und Konzepten	0.708	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	0	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.677	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	1	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.673	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	2	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.669	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	3	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.663	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	4	skill/S4.3.1_Verwaltung von Haushalten oder Finanzen	0.659	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	5	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.654	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	6	skill/S4.3.1_Verwaltung von Haushalten oder Finanzen	0.647	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	7	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.642	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	8	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.639	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	9	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.639	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	0	skill/S5.2.2_Schützen von IKT-Geräten	0.73	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	1	isced-f/0612_Design und Verwaltung von Datenbanken und Netzwerken	0.651	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	2	skill/S5.2.2_Schützen von IKT-Geräten	0.644	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	3	skill/S5.2.2_Schützen von IKT-Geräten	0.642	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	4	skill/S5.2.2_Schützen von IKT-Geräten	0.629	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	5	skill/T1.3_Arbeiten mit digitalen Geräten und Anwendungen	0.618	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	6	skill/S3.3.6_Schutz von Privatsphäre und personenbezogenen Daten	0.609	0.833333333	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	7	skill/S5.2.2_Schützen von IKT-Geräten	0.609	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	8	skill/S5.2.2_Schützen von IKT-Geräten	0.608	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	9	skill/S5.5.0_Zugreifen auf und Analyse von digitalen Daten	0.605	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Gewinnung von Neukunden ** Akquise	0	skill/S1.2.3_Aufbau von beruflichen Beziehungen oder Netzwerken	0.604	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Gewinnung von Neukunden ** Akquise	1	skill/T6.5_Anwenden unternehmerischer und finanzieller Fähigkeiten und Kompetenzen	0.603	0.833333333	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Gewinnung von Neukunden ** Akquise	2	isced-f/0416_Groß- und Einzelhandel	0.6	0.666666667	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Gewinnung von Neukunden ** Akquise	3	isced-f/0416_Groß- und Einzelhandel	0.594	0.666666667	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Gewinnung von Neukunden ** Akquise	4	isced-f/0416_Groß- und Einzelhandel	0.589	0.666666667	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Gewinnung von Neukunden ** Akquise	5	isced-f/0416_Groß- und Einzelhandel	0.585	0.666666667	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Gewinnung von Neukunden ** Akquise	6	skill/S1.5.3_Beratung zu Waren und Dienstleistungen	0.583	0.166666667	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Gewinnung von Neukunden ** Akquise	7	isced-f/0416_Groß- und Einzelhandel	0.578	0.666666667	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-jobGBERT	** Gewinnung von Neukunden ** Akquise	8	isced-f/0416_Groß- und Einzelhandel	0.57	0.666666667	1	1	0	0
