model	jobadterm	i	result	sim	eval_score	eval_score_rnd_soft	evalscore_rnd_hard	gradSel	firstTerm
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Financial Consulting ** Bank ** Management	1	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.762	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Financial Consulting ** Bank ** Management	2	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.76	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Financial Consulting ** Bank ** Management	3	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.745	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Financial Consulting ** Bank ** Management	4	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.713	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Financial Consulting ** Bank ** Management	5	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.708	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Financial Consulting ** Bank ** Management	6	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.705	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Financial Consulting ** Bank ** Management	7	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.689	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Financial Consulting ** Bank ** Management	8	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.688	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Financial Consulting ** Bank ** Management	9	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.687	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Konstrukteur **	0	isced-f/0700_Ingenieurwesen, Fertigung und Bauwesen	0.927	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Konstrukteur **	1	isced-f/0700_Ingenieurwesen, Fertigung und Bauwesen	0.902	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Konstrukteur **	2	isced-f/0715_Mechanik und Metallbearbeitung	0.877	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Konstrukteur **	3	isced-f/0715_Mechanik und Metallbearbeitung	0.875	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Konstrukteur **	4	isced-f/0715_Mechanik und Metallbearbeitung	0.875	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Konstrukteur **	5	isced-f/0715_Mechanik und Metallbearbeitung	0.873	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Konstrukteur **	6	isced-f/0715_Mechanik und Metallbearbeitung	0.859	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Konstrukteur **	7	isced-f/0715_Mechanik und Metallbearbeitung	0.856	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Konstrukteur **	8	isced-f/0715_Mechanik und Metallbearbeitung	0.823	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Konstrukteur **	9	isced-f/0715_Mechanik und Metallbearbeitung	0.816	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	0	skill/T1.2_Arbeiten mit Zahlen und Maßen	0.678	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	1	isced-f/0541_Mathematik	0.673	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	2	isced-f/0540_Mathematik und Statistik	0.647	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	3	isced-f/054_Mathematik und Statistik	0.647	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	4	skill/S1.3.1_Unterricht in akademischen oder berufsbildenden Fächern	0.642	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	5	skill/S1.3.1_Unterricht in akademischen oder berufsbildenden Fächern	0.627	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	6	isced-f/0311_Wirtschaftswissenschaft	0.592	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	7	skill/S1.3.1_Unterricht in akademischen oder berufsbildenden Fächern	0.574	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	8	isced-f/0410_Wirtschaft und Verwaltung	0.544	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	9	isced-f/0410_Wirtschaft und Verwaltung	0.536	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	0	skill/S5.6.1_Nutzung digitaler Tools für Zusammenarbeit und Produktivität	0.545	0.0	0	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	1	isced-f/0413_Management und Verwaltung	0.524	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	2	isced-f/0411_Buchhaltung und Steuerwesen	0.515	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	3	isced-f/0611_Computernutzung	0.507	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	4	isced-f/0413_Management und Verwaltung	0.507	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	5	skill/S5.6.1_Nutzung digitaler Tools für Zusammenarbeit und Produktivität	0.498	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	6	skill/S5.5.2_Verwalten und Analysieren digitaler Daten	0.496	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	7	isced-f/0611_Computernutzung	0.496	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	8	isced-f/0413_Management und Verwaltung	0.495	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	9	skill/S5.5.2_Verwalten und Analysieren digitaler Daten	0.492	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	0	isced-f/0311_Wirtschaftswissenschaft	0.855	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	1	isced-f/0311_Wirtschaftswissenschaft	0.689	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	2	isced-f/0413_Management und Verwaltung	0.678	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	3	isced-f/0413_Management und Verwaltung	0.661	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	4	isced-f/0413_Management und Verwaltung	0.651	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	5	isced-f/0413_Management und Verwaltung	0.647	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	6	isced-f/0413_Management und Verwaltung	0.646	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	7	isced-f/0413_Management und Verwaltung	0.645	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	8	isced-f/0413_Management und Verwaltung	0.641	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	9	isced-f/0311_Wirtschaftswissenschaft	0.64	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	0	isced-f/0711_Chemietechnik und ‑verfahren	0.935	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	1	isced-f/0711_Chemietechnik und ‑verfahren	0.92	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	2	isced-f/0711_Chemietechnik und ‑verfahren	0.916	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	3	isced-f/0711_Chemietechnik und ‑verfahren	0.864	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	4	isced-f/0711_Chemietechnik und ‑verfahren	0.863	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	5	isced-f/0711_Chemietechnik und ‑verfahren	0.86	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	6	isced-f/0711_Chemietechnik und ‑verfahren	0.854	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	7	isced-f/0711_Chemietechnik und ‑verfahren	0.845	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	8	isced-f/0711_Chemietechnik und ‑verfahren	0.842	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	9	isced-f/0711_Chemietechnik und ‑verfahren	0.842	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	0	isced-f/0421_Rechtswissenschaft	0.807	0.166666667	0	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	1	isced-f/0413_Management und Verwaltung	0.734	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	2	isced-f/0912_Medizin	0.686	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	3	isced-f/0413_Management und Verwaltung	0.663	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	4	isced-f/0413_Management und Verwaltung	0.655	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	5	isced-f/0912_Medizin	0.611	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	6	isced-f/0413_Management und Verwaltung	0.585	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	7	isced-f/0413_Management und Verwaltung	0.565	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	8	isced-f/0419_Wirtschaft und Verwaltung	0.552	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	9	isced-f/0410_Wirtschaft und Verwaltung	0.552	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	0	skill/S6.7.0_Verwendung von Handwerkzeugen	0.81	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	1	skill/S6.7.0_Verwendung von Handwerkzeugen	0.758	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	2	skill/T5.1_Handhaben und Kontrollieren von Objekten und Geräten	0.746	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	3	isced-f/0700_Ingenieurwesen, Fertigung und Bauwesen	0.704	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	4	skill/T5.1_Handhaben und Kontrollieren von Objekten und Geräten	0.689	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	5	isced-f/0214_Kunsthandwerk	0.638	0.333333333	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	6	isced-f/0700_Ingenieurwesen, Fertigung und Bauwesen	0.633	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	7	isced-f/0700_Ingenieurwesen, Fertigung und Bauwesen	0.597	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	8	skill/S1.12.3_Künstlerische Gestaltung oder Darbietungen	0.58	0.166666667	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	9	skill/S6.7.0_Verwendung von Handwerkzeugen	0.571	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	0	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.894	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	1	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.61	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	2	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.61	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	3	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.603	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	4	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.599	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	5	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.586	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	6	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.582	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	7	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.571	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	8	isced-f/0912_Medizin	0.569	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	9	isced-f/0914_Medizinische Diagnostik und Medizintechnologie	0.566	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	0	skill/S5.0.0_Arbeiten mit Computern	0.816	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	1	skill/S5.0.0_Arbeiten mit Computern	0.814	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	2	isced-f/0610_Informations- und Kommunikationstechnologien (IKT)	0.787	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	3	isced-f/0610_Informations- und Kommunikationstechnologien (IKT)	0.779	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	4	skill/S5.0.0_Arbeiten mit Computern	0.723	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	5	isced-f/0611_Computernutzung	0.717	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	6	isced-f/0610_Informations- und Kommunikationstechnologien (IKT)	0.703	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	7	isced-f/0611_Computernutzung	0.699	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	8	isced-f/0612_Design und Verwaltung von Datenbanken und Netzwerken	0.695	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	9	skill/T2.1_Verarbeiten von Informationen, Ideen und Konzepten	0.692	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	0	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.707	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	1	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.696	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	2	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.68	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	3	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.666	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	4	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.652	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	5	skill/S1.5.2_Finanzberatung	0.647	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	6	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.645	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	7	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.642	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	8	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.642	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	9	isced-f/0412_Finanzwirtschaft, Banken- und Versicherungswesen	0.639	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	0	skill/S5.2.2_Schützen von IKT-Geräten	0.768	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	1	skill/T1.3_Arbeiten mit digitalen Geräten und Anwendungen	0.699	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	2	skill/S3.3.6_Schutz von Privatsphäre und personenbezogenen Daten	0.685	0.833333333	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	3	isced-f/0612_Design und Verwaltung von Datenbanken und Netzwerken	0.677	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	4	skill/S5.2.2_Schützen von IKT-Geräten	0.663	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	5	isced-f/0612_Design und Verwaltung von Datenbanken und Netzwerken	0.66	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	6	skill/S2.8.1_Überwachung, Inspektion und Testen von Ausrüstungen, Systemen und Produkten	0.658	0.166666667	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	7	skill/S5.2.2_Schützen von IKT-Geräten	0.657	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	8	isced-f/0612_Design und Verwaltung von Datenbanken und Netzwerken	0.655	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	9	isced-f/0612_Design und Verwaltung von Datenbanken und Netzwerken	0.653	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Gewinnung von Neukunden ** Akquise	0	skill/S1.2.3_Aufbau von beruflichen Beziehungen oder Netzwerken	0.603	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Gewinnung von Neukunden ** Akquise	1	skill/T6.5_Anwenden unternehmerischer und finanzieller Fähigkeiten und Kompetenzen	0.562	0.833333333	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Gewinnung von Neukunden ** Akquise	2	isced-f/0416_Groß- und Einzelhandel	0.555	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Gewinnung von Neukunden ** Akquise	3	isced-f/0416_Groß- und Einzelhandel	0.552	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Gewinnung von Neukunden ** Akquise	4	skill/S1.6.2_Werbung für Waren, Dienstleistungen oder Programme	0.545	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Gewinnung von Neukunden ** Akquise	5	skill/S1.2.3_Aufbau von beruflichen Beziehungen oder Netzwerken	0.541	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Gewinnung von Neukunden ** Akquise	6	skill/S1.6.1_Verkauf von Waren oder Dienstleistungen	0.539	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Gewinnung von Neukunden ** Akquise	7	skill/S1.6.2_Werbung für Waren, Dienstleistungen oder Programme	0.531	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Gewinnung von Neukunden ** Akquise	8	skill/S1.6.2_Werbung für Waren, Dienstleistungen oder Programme	0.531	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Gewinnung von Neukunden ** Akquise	9	isced-f/0416_Groß- und Einzelhandel	0.531	0.666666667	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Disponent **	0	isced-f/0413_Management und Verwaltung	0.908	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Disponent **	1	isced-f/0413_Management und Verwaltung	0.899	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Disponent **	2	isced-f/1041_Dienstleistungen im Bereich Verkehr	0.825	0.833333333	1	1	1	0
