model	jobadterm	i	result	sim	eval_score	eval_score_rnd_soft	evalscore_rnd_hard	gradSel	firstTerm
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Biologielaborant/in **	5	Biologieingenieur_isced-f/0512_Biochemie	0.868	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Biologielaborant/in **	6	Biologieassistent_isced-f/0711_Chemietechnik und ‑verfahren	0.857	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Biologielaborant/in **	7	Biologielaborleiter_isced-f/0711_Chemietechnik und ‑verfahren	0.856	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Biologielaborant/in **	8	Biologielaborant_isced-f/0711_Chemietechnik und ‑verfahren	0.842	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Biologielaborant/in **	9	Biologieingenieur_isced-f/0512_Biochemie	0.84	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** öffentliche Verwaltung **	0	Volksgesundheit_isced-f/0912_Medizin	0.615	0.0	0	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** öffentliche Verwaltung **	1	Öffentlicher Verwalter_isced-f/0413_Management und Verwaltung	0.599	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** öffentliche Verwaltung **	2	öffentliche Dienstleistungskonzession_isced-f/0413_Management und Verwaltung	0.597	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** öffentliche Verwaltung **	3	öffentliches Recht_isced-f/0421_Recht	0.582	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** öffentliche Verwaltung **	4	Wirtschaft und Verwaltung_isced-f/0419_	0.566	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** öffentliche Verwaltung **	5	Wirtschaft und Verwaltung_isced-f/041_	0.566	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** öffentliche Verwaltung **	6	Wirtschaft und Verwaltung_isced-f/0410_	0.566	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** öffentliche Verwaltung **	7	Öffentlicher Verwalter_isced-f/0413_Management und Verwaltung	0.564	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** öffentliche Verwaltung **	8	Management und Verwaltung_isced-f/0413_	0.554	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** öffentliche Verwaltung **	9	Verwaltungsdirektor (Privatwirtschaft)_isced-f/0413_Management und Verwaltung	0.543	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Handwerkliche **	0	Handwerk_isced-f/0700_Techniker und Ingenieure	0.702	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Handwerkliche **	1	Handwerksunternehmer_isced-f/0413_Management und Verwaltung	0.686	0.25	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Handwerkliche **	2	Handwerkzeuge verwenden_skill/S6.7.0_Verwendung von Handwerkzeugen	0.672	0.75	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Handwerkliche **	3	handwerkliche Tätigkeiten überwachen_skill/S4.2.1_Leitung betrieblicher Tätigkeiten	0.657	0.25	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Handwerkliche **	4	Handwerkzeuge verwenden_skill/S6.7.0_Verwendung von Handwerkzeugen	0.648	0.75	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Handwerkliche **	5	Handwerksunternehmer_isced-f/0413_Management und Verwaltung	0.619	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Handwerkliche **	6	Handwerkskunst_isced-f/0214_Kunst und Kunsthandwerk	0.611	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Handwerkliche **	7	Handwerk_isced-f/0700_Techniker und Ingenieure	0.606	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Handwerkliche **	8	Handwerkzeuge verwenden_skill/T5.1_Handhaben und Kontrollieren von Objekten und Geräten	0.597	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Handwerkliche **	9	Handwerk_isced-f/0700_Techniker und Ingenieure	0.595	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** MTRA **	0	MTRA_isced-f/0914_Medizintechnik und Diagnostik	0.518	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** MTRA **	1	Mountainbikelehrer_isced-f/1014_Sport	0.411	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** MTRA **	2	Gruppenchef PTT_isced-f/1041_Verkehr	0.389	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** MTRA **	3	Radrennfahrer_isced-f/1014_Sport	0.385	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** MTRA **	4	Mountainbikelehrer_isced-f/1014_Sport	0.384	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** MTRA **	5	Radrennfahrer_isced-f/1014_Sport	0.38	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** MTRA **	6	Videospielerstellungssysteme_isced-f/0211_Medienproduktion und Medientechnologie	0.375	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** MTRA **	7	Landwirtschaftlicher Traktorführer_isced-f/0811_Pflanzenproduktion und Tierproduktion	0.357	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** MTRA **	8	Gruppenchef PTT_isced-f/1041_Verkehr	0.356	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** MTRA **	9	Statistik_isced-f/0542_	0.356	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** IT Spektrum **	0	Informations- und Kommunikationstechnologien (IKT)_isced-f/0610_Informatik	0.716	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** IT Spektrum **	1	IT Manager_isced-f/0413_Management und Verwaltung	0.701	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** IT Spektrum **	2	IKT-Sicherheitsgesetzgebung_isced-f/0421_Recht	0.699	0.25	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** IT Spektrum **	3	IKT-Beratung anbieten_skill/S1.5.6_Beratung zur Entwicklung oder Nutzung von Technologien	0.689	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** IT Spektrum **	4	IT Manager_isced-f/0413_Management und Verwaltung	0.666	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** IT Spektrum **	5	IuK-Kontext einer Organisation analysieren_skill/S2.7.4_Analyse von Geschäftstätigkeiten	0.663	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** IT Spektrum **	6	Informationsmanagement_skill/S2.3.0_	0.657	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** IT Spektrum **	7	Informationsmanagement_skill/S2.3_	0.657	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** IT Spektrum **	8	IT Manager_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.652	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** IT Spektrum **	9	IT Controller_isced-f/0613_Programmierung und Softwareentwicklung	0.651	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	0	Portfolio Management Assistant_isced-f/0412_Finanz und Bank und Versicherung	0.688	0.5	1	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	1	Assetmanager_isced-f/0412_Finanz und Bank und Versicherung	0.677	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	2	Assetmanager_isced-f/0412_Finanz und Bank und Versicherung	0.673	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	3	Portfoliomanager_isced-f/0412_Finanz und Bank und Versicherung	0.648	0.75	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	4	Anlageberatungschef_isced-f/0412_Finanz und Bank und Versicherung	0.631	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	5	Portfoliomanager_isced-f/0412_Finanz und Bank und Versicherung	0.629	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	6	Investmentberater_isced-f/0412_Finanz und Bank und Versicherung	0.625	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	7	Moderne Portfolio-Theorie_isced-f/0412_Finanz und Bank und Versicherung	0.62	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	8	Vermögensberater_isced-f/0412_Finanz und Bank und Versicherung	0.613	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	9	Anlageberater_isced-f/0412_Finanz und Bank und Versicherung	0.612	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	0	IKT-Geräte schützen_skill/S5.2.2_Schützen von IKT-Geräten	0.614	0.5	1	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	1	Session Border Controller verwenden_skill/S5.2.2_Schützen von IKT-Geräten	0.61	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	2	Werkzeug für Penetrationstests_skill/S5.2.2_Schützen von IKT-Geräten	0.592	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	3	IKT-Verschlüsselung_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.577	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	4	IKT-Geräte schützen_skill/S5.2.2_Schützen von IKT-Geräten	0.575	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	5	Proxy-Server_isced-f/0611_Softwareanwendung und IT-Nutzung	0.566	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	6	Werkzeug für Penetrationstests_skill/S3.3.6_Schutz von Privatsphäre und personenbezogenen Daten	0.563	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	7	Firewall einrichten_skill/S5.2.2_Schützen von IKT-Geräten	0.56	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	8	Werkzeug für Penetrationstests_skill/S5.2.3_Lösen von Computerproblemen	0.557	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	9	Firewall-Regeln definieren_skill/S5.2.2_Schützen von IKT-Geräten	0.552	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Gewinnung von Neukunden ** Akquise	0	neue Kunden ausfindig machen_skill/S1.2.3_Aufbau von beruflichen Beziehungen oder Netzwerken	0.639	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Gewinnung von Neukunden ** Akquise	1	Kundensegmentierung_isced-f/0414_Marketing und Werbung	0.625	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Gewinnung von Neukunden ** Akquise	2	Verkaufsmotivierung zeigen_skill/T4.4_Anleiten anderer	0.612	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Gewinnung von Neukunden ** Akquise	3	neue Kunden ausfindig machen_skill/T6.5_Anwenden unternehmerischer und finanzieller Fähigkeiten und Kompetenzen	0.604	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Gewinnung von Neukunden ** Akquise	4	Kundenkenntnis_isced-f/0414_Marketing und Werbung	0.598	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Gewinnung von Neukunden ** Akquise	5	Kundenbesucher_isced-f/0416_Verkauf und Handel	0.596	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Gewinnung von Neukunden ** Akquise	6	Kundenbetreuung pflegen_skill/S1.6.2_Werbung für Waren, Dienstleistungen oder Programme	0.596	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Gewinnung von Neukunden ** Akquise	7	Kundensegmentierung_isced-f/0414_Marketing und Werbung	0.591	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Gewinnung von Neukunden ** Akquise	8	Mitarbeiter motivieren, um Umsatzziele zu erreichen_skill/T4.4_Anleiten anderer	0.59	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Gewinnung von Neukunden ** Akquise	9	Verkaufsmotivierung zeigen_skill/S4.5.0_Führung und Motivation	0.588	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-gbert	** Disponent **	0	Disponent_isced-f/0413_Management und Verwaltung	0.645	1.0	1	1	1	1
