model	jobadterm	i	result	sim	eval_score	eval_score_rnd_soft	evalscore_rnd_hard	gradSel	firstTerm
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Konstrukteur **	2	Konstrukteur/in - _isced-f/0715_Mechanik und Metallbearbeitung	0.877	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Konstrukteur **	3	Konstrukteur/in_isced-f/0715_Mechanik und Metallbearbeitung	0.875	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Konstrukteur **	4	Konstrukteur/in _isced-f/0715_Mechanik und Metallbearbeitung	0.875	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Konstrukteur **	5	Konstrukteur_isced-f/0715_Mechanik und Metallbearbeitung	0.873	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Konstrukteur **	6	Konstrukteur_isced-f/0715_Mechanik und Metallbearbeitung	0.859	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Konstrukteur **	7	Konstrukteur/in - Erweiterte Ansprüche_isced-f/0715_Mechanik und Metallbearbeitung	0.856	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Konstrukteur **	8	Konstrukteur, Sondermaschinenbau_isced-f/0715_Mechanik und Metallbearbeitung	0.823	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Konstrukteur **	9	Konstrukteur, Sondermaschinenbau_isced-f/0715_Mechanik und Metallbearbeitung	0.816	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	0	Mathematik_skill/T1.2_Arbeiten mit Zahlen und Maßen	0.678	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	1	Mathematik_isced-f/0541_	0.673	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	2	Mathematik und Statistik_isced-f/0540_Statistik und Mathematik	0.647	0.75	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	3	Mathematik und Statistik_isced-f/054_Statistik und Mathematik	0.647	0.75	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	4	Mathematik unterrichten_skill/S1.3.1_Unterricht in akademischen oder berufsbildenden Fächern	0.642	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	5	Mathematik unterrichten_skill/S1.3.1_Unterricht in akademischen oder berufsbildenden Fächern	0.627	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	6	BWL_isced-f/0311_Wirtschaft	0.592	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	7	mathematische Grundkenntnisse vermitteln_skill/S1.3.1_Unterricht in akademischen oder berufsbildenden Fächern	0.574	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	8	Kaufmann , Basis-Grundbildung, Chemie_isced-f/0410_Wirtschaft und Verwaltung	0.544	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	9	Kaufmann , erweiterte Grundbildung, Chemie_isced-f/0410_Wirtschaft und Verwaltung	0.536	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	0	ABAP_skill/S5.6.1_Nutzung digitaler Tools für Zusammenarbeit und Produktivität	0.545	0.0	0	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	1	Business-Intelligence_isced-f/0413_Management und Verwaltung	0.524	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	2	Buchführung_isced-f/0411_Buchhaltung und Steuerwesen	0.515	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	3	betriebliche IKT-Systeme_isced-f/0611_Softwareanwendung und IT-Nutzung	0.507	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	4	Lernmanagementsysteme_isced-f/0413_Management und Verwaltung	0.507	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	5	SAP R3_skill/S5.6.1_Nutzung digitaler Tools für Zusammenarbeit und Produktivität	0.498	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	6	Standard-Warenwirtschaftssystem verwalten_skill/S5.5.2_Verwalten und Analysieren digitaler Daten	0.496	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	7	betriebliche IKT-Systeme_isced-f/0611_Softwareanwendung und IT-Nutzung	0.496	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	8	Business-Intelligence_isced-f/0413_Management und Verwaltung	0.495	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MBA **	9	Standard-Warenwirtschaftssystem verwalten_skill/S5.5.2_Verwalten und Analysieren digitaler Daten	0.492	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	0	BWL_isced-f/0311_Wirtschaft	0.855	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	1	VWL_isced-f/0311_Wirtschaft	0.689	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	2	Wirtschaftswissenschaften_isced-f/0413_Management und Verwaltung	0.678	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	3	Betriebswirtschaft_isced-f/0413_Management und Verwaltung	0.661	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	4	Wirtschaftswissenschaften, übrige_isced-f/0413_Management und Verwaltung	0.651	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	5	Betriebswissenschafter_isced-f/0413_Management und Verwaltung	0.647	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	6	Wirtschaftsinformatik_isced-f/0413_Management und Verwaltung	0.646	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	7	Betriebswissenschafter_isced-f/0413_Management und Verwaltung	0.645	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	8	Betriebsinformatik_isced-f/0413_Management und Verwaltung	0.641	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** BWL-Studium **	9	BWL_isced-f/0311_Wirtschaft	0.64	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	0	Biologielaborant/in_isced-f/0711_Chemietechnik und ‑verfahren	0.935	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	1	Biologielaborant_isced-f/0711_Chemietechnik und ‑verfahren	0.92	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	2	Biologielaborant_isced-f/0711_Chemietechnik und ‑verfahren	0.916	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	3	Biologielaborant/in - Pharmabiologie_isced-f/0711_Chemietechnik und ‑verfahren	0.864	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	4	Biologielaborleiter_isced-f/0711_Chemietechnik und ‑verfahren	0.863	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	5	Biologielaborleiter_isced-f/0711_Chemietechnik und ‑verfahren	0.86	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	6	Biologielaborant/in - Agrobiologie_isced-f/0711_Chemietechnik und ‑verfahren	0.854	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	7	Biologielaborant, Pharmabiologie_isced-f/0711_Chemietechnik und ‑verfahren	0.845	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	8	Biologielaborant, Agrobiologie_isced-f/0711_Chemietechnik und ‑verfahren	0.842	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Biologielaborant/in **	9	Biologielaborant, Pharmabiologie_isced-f/0711_Chemietechnik und ‑verfahren	0.842	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	0	öffentliches Recht_isced-f/0421_Recht	0.807	0.25	0	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	1	öffentliche Dienstleistungskonzession_isced-f/0413_Management und Verwaltung	0.734	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	2	öffentliches Gesundheitswesen_isced-f/0912_Medizin	0.686	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	3	Öffentlicher Verwalter_isced-f/0413_Management und Verwaltung	0.663	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	4	Öffentlicher Verwalter_isced-f/0413_Management und Verwaltung	0.655	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	5	Volksgesundheit_isced-f/0912_Medizin	0.611	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	6	Verwaltungsrat (öffentlicher Dienst)_isced-f/0413_Management und Verwaltung	0.585	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	7	Verwaltungsrechnungsführer (öffentlicher Dienst)_isced-f/0413_Management und Verwaltung	0.565	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	8	Wirtschaft und Verwaltung_isced-f/0419_	0.552	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** öffentliche Verwaltung **	9	Wirtschaft und Verwaltung_isced-f/0410_	0.552	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	0	Handwerkzeuge verwenden_skill/S6.7.0_Verwendung von Handwerkzeugen	0.81	0.75	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	1	Handwerkzeuge verwenden_skill/S6.7.0_Verwendung von Handwerkzeugen	0.758	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	2	Handwerkzeuge verwenden_skill/T5.1_Handhaben und Kontrollieren von Objekten und Geräten	0.746	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	3	Handwerk_isced-f/0700_Techniker und Ingenieure	0.704	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	4	Handwerkzeuge verwenden_skill/T5.1_Handhaben und Kontrollieren von Objekten und Geräten	0.689	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	5	Handwerkskunst_isced-f/0214_Kunst und Kunsthandwerk	0.638	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	6	Handwerk_isced-f/0700_Techniker und Ingenieure	0.633	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	7	Handwerk_isced-f/0700_Techniker und Ingenieure	0.597	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	8	handwerkliche Tätigkeiten entwickeln_skill/S1.12.3_Künstlerische Gestaltung oder Darbietungen	0.58	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Handwerkliche **	9	authentische Handwerkstechniken nutzen_skill/S6.7.0_Verwendung von Handwerkzeugen	0.571	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	0	MTRA_isced-f/0914_Medizintechnik und Diagnostik	0.894	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	1	Röntgenassistent_isced-f/0914_Medizintechnik und Diagnostik	0.61	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	2	Röntgenassistent_isced-f/0914_Medizintechnik und Diagnostik	0.61	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	3	Radiologietechnikassistent_isced-f/0914_Medizintechnik und Diagnostik	0.603	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	4	Radiologietechnikassistent_isced-f/0914_Medizintechnik und Diagnostik	0.599	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	5	Radiologieassistent_isced-f/0914_Medizintechnik und Diagnostik	0.586	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	6	Radiologieassistent_isced-f/0914_Medizintechnik und Diagnostik	0.582	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	7	Medizinisch-technischer Radiologieassistent, MTRA_isced-f/0914_Medizintechnik und Diagnostik	0.571	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	8	Radiologe_isced-f/0912_Medizin	0.569	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** MTRA **	9	Röntgentechniker_isced-f/0914_Medizintechnik und Diagnostik	0.566	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	0	Arbeiten mit Computern_skill/S5.0.0_Arbeiten mit Computern	0.816	0.75	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	1	Arbeiten mit Computern_skill/S5.0.0_Arbeiten mit Computern	0.814	0.75	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	2	Informations- und Kommunikationstechnologien (IKT)_isced-f/0610_Informatik	0.787	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	3	Informations- und Kommunikationstechnologien (IKT)_isced-f/0610_Informatik	0.779	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	4	IKT-System verwalten_skill/S5.0.0_Arbeiten mit Computern	0.723	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	5	Computernutzung_isced-f/0611_Softwareanwendung und IT-Nutzung	0.717	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	6	Informatik_isced-f/0610_	0.703	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	7	Computernutzung_isced-f/0611_Softwareanwendung und IT-Nutzung	0.699	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	8	IKT-Netzwerk-Hardware_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.695	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** IT Spektrum **	9	IKT-Kenntnisse bewerten_skill/T2.1_Verarbeiten von Informationen, Ideen und Konzepten	0.692	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	0	Assetmanager_isced-f/0412_Finanz und Bank und Versicherung	0.707	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	1	Assetmanager_isced-f/0412_Finanz und Bank und Versicherung	0.696	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	2	Moderne Portfolio-Theorie_isced-f/0412_Finanz und Bank und Versicherung	0.68	0.5	1	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	3	Investmentanalyse_isced-f/0412_Finanz und Bank und Versicherung	0.666	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	4	Wertpapiere_isced-f/0412_Finanz und Bank und Versicherung	0.652	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	5	Investmentportfolios überprüfen_skill/S1.5.2_Finanzberatung	0.647	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	6	Finanzmärkte_isced-f/0412_Finanz und Bank und Versicherung	0.645	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	7	Investmentbanker_isced-f/0412_Finanz und Bank und Versicherung	0.642	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	8	Finanzwirtschaft, Banken- und Versicherungswesen_isced-f/0412_Finanz und Bank und Versicherung	0.642	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	9	Finanzprodukte_isced-f/0412_Finanz und Bank und Versicherung	0.639	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	0	Werkzeug für Penetrationstests_skill/S5.2.2_Schützen von IKT-Geräten	0.768	0.0	0	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	1	Werkzeug für Penetrationstests_skill/T1.3_Arbeiten mit digitalen Geräten und Anwendungen	0.699	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	2	Werkzeug für Penetrationstests_skill/S3.3.6_Schutz von Privatsphäre und personenbezogenen Daten	0.685	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	3	IKT-Netzwerk-Sicherheitsrisiken_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.677	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	4	Cain and Abel (Werkzeug für Penetrationstests)_skill/S5.2.2_Schützen von IKT-Geräten	0.663	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	5	IKT-Verschlüsselung_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.66	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	6	Werkzeug für Penetrationstests_skill/S2.8.1_Überwachung, Inspektion und Testen von Ausrüstungen, Systemen und Produkten	0.658	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	7	IKT-Geräte schützen_skill/S5.2.2_Schützen von IKT-Geräten	0.657	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	8	IKT-Verschlüsselung_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.655	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	9	IKT-Verschlüsselung_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.653	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-jobGBERT	** Gewinnung von Neukunden ** Akquise	0	neue Kunden ausfindig machen_skill/S1.2.3_Aufbau von beruflichen Beziehungen oder Netzwerken	0.603	1.0	1	1	1	1
