model	jobadterm	i	result	sim	eval_score	eval_score_rnd_soft	evalscore_rnd_hard	gradSel	firstTerm
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	5	Mathematik und Statistik_isced-f/054_Statistik und Mathematik	0.654	0.75	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	6	Informatik unterrichten_skill/S1.3.1_Unterricht in akademischen oder berufsbildenden Fächern	0.64	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	7	Mathematik unterrichten_skill/S1.3.1_Unterricht in akademischen oder berufsbildenden Fächern	0.639	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	8	Informations- und Kommunikationstechnologien (IKT)_isced-f/0610_Informatik	0.639	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	9	Mathematik unterrichten_skill/S1.3.1_Unterricht in akademischen oder berufsbildenden Fächern	0.625	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MBA **	0	Master of Business Administration, MBA_isced-f/0413_Management und Verwaltung	0.721	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MBA **	1	Master of Business Administration_isced-f/0413_Management und Verwaltung	0.61	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MBA **	2	Bachelor of Business Administration_isced-f/0413_Management und Verwaltung	0.603	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MBA **	3	Executive Master of Business Administration (EMBA)_isced-f/0413_Management und Verwaltung	0.545	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MBA **	4	Bachelor of Industrial Administration_isced-f/0413_Management und Verwaltung	0.535	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MBA **	5	Bachelor of Public Administration_isced-f/0413_Management und Verwaltung	0.504	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MBA **	6	Master of Advanced Studies, Social Insurance Management_isced-f/0412_Finanz und Bank und Versicherung	0.497	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MBA **	7	Bachelor of Laws LL.B_isced-f/0421_Recht	0.497	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MBA **	8	Master of Health Promotion and Administration_isced-f/0413_Management und Verwaltung	0.491	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MBA **	9	Master of Public Administration_isced-f/0413_Management und Verwaltung	0.488	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** BWL-Studium **	0	BWL_isced-f/0311_Wirtschaft	0.83	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** BWL-Studium **	1	Wirtschaftswissenschaften_isced-f/0413_Management und Verwaltung	0.726	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** BWL-Studium **	2	Bachelor of Business Administration_isced-f/0413_Management und Verwaltung	0.726	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** BWL-Studium **	3	wirtschaftswissenschaftliche Grundlagen vermitteln_skill/S1.3.1_Unterricht in akademischen oder berufsbildenden Fächern	0.719	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** BWL-Studium **	4	Wirtschaftswissenschaften, übrige_isced-f/0413_Management und Verwaltung	0.714	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** BWL-Studium **	5	VWL_isced-f/0311_Wirtschaft	0.712	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** BWL-Studium **	6	kaufmännisches Fachwissen_isced-f/0413_Management und Verwaltung	0.704	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** BWL-Studium **	7	Wirtschaftsinformatik_isced-f/0413_Management und Verwaltung	0.703	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** BWL-Studium **	8	Bachelor of Computer Science in Banking and Finance_isced-f/0412_Finanz und Bank und Versicherung	0.697	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** BWL-Studium **	9	Betriebswirtschaft_isced-f/0413_Management und Verwaltung	0.696	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Biologielaborant/in **	0	Biologielaborant/in_isced-f/0711_Chemietechnik und ‑verfahren	0.87	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Biologielaborant/in **	1	Biologielaborant_isced-f/0711_Chemietechnik und ‑verfahren	0.827	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Biologielaborant/in **	2	Biologielaborant_isced-f/0711_Chemietechnik und ‑verfahren	0.827	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Biologielaborant/in **	3	Biologielaborleiter_isced-f/0711_Chemietechnik und ‑verfahren	0.809	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Biologielaborant/in **	4	Biologielaborleiter_isced-f/0711_Chemietechnik und ‑verfahren	0.809	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Biologielaborant/in **	5	Biologielaborant/in - Agrobiologie_isced-f/0711_Chemietechnik und ‑verfahren	0.808	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Biologielaborant/in **	6	Biologie-Cheflaborant_isced-f/0711_Chemietechnik und ‑verfahren	0.804	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Biologielaborant/in **	7	Biologie-Cheflaborant_isced-f/0711_Chemietechnik und ‑verfahren	0.797	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Biologielaborant/in **	8	Biologielaborant/in - Pharmabiologie_isced-f/0711_Chemietechnik und ‑verfahren	0.79	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Biologielaborant/in **	9	Laborant/in - Biologie_isced-f/0711_Chemietechnik und ‑verfahren	0.763	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** öffentliche Verwaltung **	0	öffentliches Recht_isced-f/0421_Recht	0.738	0.25	0	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** öffentliche Verwaltung **	1	Wirtschaft und Verwaltung_isced-f/0410_	0.692	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** öffentliche Verwaltung **	2	Wirtschaft und Verwaltung_isced-f/041_	0.692	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** öffentliche Verwaltung **	3	Wirtschaft und Verwaltung_isced-f/0419_	0.692	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** öffentliche Verwaltung **	4	Öffentlicher Verwalter_isced-f/0413_Management und Verwaltung	0.662	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** öffentliche Verwaltung **	5	öffentliche Dienstleistungskonzession_isced-f/0413_Management und Verwaltung	0.656	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** öffentliche Verwaltung **	6	Öffentlicher Verwalter_isced-f/0413_Management und Verwaltung	0.615	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** öffentliche Verwaltung **	7	öffentliches Gesundheitswesen_isced-f/0912_Medizin	0.612	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** öffentliche Verwaltung **	8	Management und Verwaltung_isced-f/0413_	0.596	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** öffentliche Verwaltung **	9	Soziale Dienste_isced-f/092_	0.588	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Handwerkliche **	0	Handwerkzeuge verwenden_skill/S6.7.0_Verwendung von Handwerkzeugen	0.813	0.75	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Handwerkliche **	1	Handwerk_isced-f/0700_Techniker und Ingenieure	0.805	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Handwerkliche **	2	Handwerkzeuge verwenden_skill/S6.7.0_Verwendung von Handwerkzeugen	0.792	0.75	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Handwerkliche **	3	Handwerkzeuge verwenden_skill/T5.1_Handhaben und Kontrollieren von Objekten und Geräten	0.766	0.75	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Handwerkliche **	4	Handwerkskunst_isced-f/0214_Kunst und Kunsthandwerk	0.743	0.5	1	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Handwerkliche **	5	Handwerk_isced-f/0700_Techniker und Ingenieure	0.668	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Handwerkliche **	6	Handwerkzeuge verwenden_skill/S6.7.0_Verwendung von Handwerkzeugen	0.659	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Handwerkliche **	7	Handwerkzeuge verwenden_skill/T5.1_Handhaben und Kontrollieren von Objekten und Geräten	0.648	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Handwerkliche **	8	Handwerk_isced-f/0700_Techniker und Ingenieure	0.637	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Handwerkliche **	9	Handwerkzeuge verwenden_skill/T5.1_Handhaben und Kontrollieren von Objekten und Geräten	0.631	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MTRA **	0	MTRA_isced-f/0914_Medizintechnik und Diagnostik	0.742	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MTRA **	1	Medizinisch-technischer Radiologieassistent, MTRA_isced-f/0914_Medizintechnik und Diagnostik	0.622	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MTRA **	2	Medizinisch-technischer Radiologieassistent, MTRA_isced-f/0914_Medizintechnik und Diagnostik	0.614	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MTRA **	3	MTRA_isced-f/0914_Medizintechnik und Diagnostik	0.567	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MTRA **	4	MTRA_isced-f/0914_Medizintechnik und Diagnostik	0.559	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MTRA **	5	Radiologietechnikassistent_isced-f/0914_Medizintechnik und Diagnostik	0.547	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MTRA **	6	Radiologiefachmann_isced-f/0914_Medizintechnik und Diagnostik	0.544	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MTRA **	7	Radiologietechnikassistent_isced-f/0914_Medizintechnik und Diagnostik	0.541	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MTRA **	8	Radiologiefachmann_isced-f/0914_Medizintechnik und Diagnostik	0.535	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** MTRA **	9	Radiologieassistent_isced-f/0914_Medizintechnik und Diagnostik	0.53	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** IT Spektrum **	0	IKT-Kommunikationsprotokolle_isced-f/0714_Elektronik und Automation	0.671	0.0	0	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** IT Spektrum **	1	Informations- und Kommunikationstechnologien (IKT)_isced-f/0610_Informatik	0.667	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** IT Spektrum **	2	IKT-Netzwerk-Hardware_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.666	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** IT Spektrum **	3	Arbeiten mit Computern_skill/S5.0.0_Arbeiten mit Computern	0.661	0.75	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** IT Spektrum **	4	Arbeiten mit Computern_skill/S5.0.0_Arbeiten mit Computern	0.651	0.75	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** IT Spektrum **	5	EDV-Kenntnisse besitzen_skill/S5.5.0_Zugreifen auf und Analyse von digitalen Daten	0.64	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** IT Spektrum **	6	Informations- und Kommunikationstechnologien (IKT)_isced-f/06_	0.632	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** IT Spektrum **	7	Informations- und Kommunikationstechnologien (IKT)_isced-f/061_	0.632	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** IT Spektrum **	8	Informations- und Kommunikationstechnologien (IKT)_isced-f/0610_Informatik	0.628	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** IT Spektrum **	9	Informations- und Kommunikationstechnologien_isced-f/0619_Informatik	0.618	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	0	Banking and Finance_isced-f/0412_Finanz und Bank und Versicherung	0.683	0.5	1	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	1	Finanzberatung_skill/S1.5.2_	0.669	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	2	Investmentanalyse_isced-f/0412_Finanz und Bank und Versicherung	0.658	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	3	Finanzanalyse_isced-f/0412_Finanz und Bank und Versicherung	0.655	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	4	Finanzwirtschaft, Banken- und Versicherungswesen_isced-f/0412_Finanz und Bank und Versicherung	0.641	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	5	Assetmanager_isced-f/0412_Finanz und Bank und Versicherung	0.639	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	6	Financial Accounting Manager_isced-f/0411_Buchhaltung und Steuerwesen	0.635	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	7	Finanzkompetenz_isced-f/0412_Finanz und Bank und Versicherung	0.635	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	8	Impact Investing_isced-f/0412_Finanz und Bank und Versicherung	0.631	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	9	Banktätigkeiten_isced-f/0412_Finanz und Bank und Versicherung	0.622	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	0	IKT-Netzwerk-Sicherheitsrisiken_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.728	0.5	1	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	1	IKT-Sicherheit_skill/S5.2.2_Schützen von IKT-Geräten	0.725	0.5	1	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	2	IKT-Sicherheitsgesetzgebung_isced-f/0421_Recht	0.723	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	3	IKT-Geräte schützen_skill/S5.2.2_Schützen von IKT-Geräten	0.72	0.5	1	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	4	IKT-Sicherheitsnormen_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.719	0.25	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	5	IKT-Sicherheitsnormen_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.714	0.25	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	6	IKT-Geräte schützen_skill/S5.2.2_Schützen von IKT-Geräten	0.704	0.5	1	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	7	IKT-Verschlüsselung_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.701	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	8	IKT-Verschlüsselung_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.696	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	Internet Sicherheit Technologien ** VPN ** IP Security	9	IKT-Verschlüsselung_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.687	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Gewinnung von Neukunden ** Akquise	0	neue Kunden ausfindig machen_skill/S1.2.3_Aufbau von beruflichen Beziehungen oder Netzwerken	0.764	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Gewinnung von Neukunden ** Akquise	1	neue Kunden ausfindig machen_skill/T6.5_Anwenden unternehmerischer und finanzieller Fähigkeiten und Kompetenzen	0.747	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-gbert	** Gewinnung von Neukunden ** Akquise	2	Kundenwerber_isced-f/0416_Verkauf und Handel	0.668	1.0	1	1	1	0
