model	jobadterm	i	result	sim	eval_score	eval_score_rnd_soft	evalscore_rnd_hard	gradSel	firstTerm
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Financial Consulting ** Bank ** Management	3	Bankdirektor (öffentlicher Dienst)_isced-f/0413_Management und Verwaltung	0.711	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Financial Consulting ** Bank ** Management	4	Bankier_isced-f/0413_Management und Verwaltung	0.711	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Financial Consulting ** Bank ** Management	5	Bankdirektor (öffentlicher Dienst)_isced-f/0413_Management und Verwaltung	0.708	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Financial Consulting ** Bank ** Management	6	Bankier_isced-f/0413_Management und Verwaltung	0.699	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Financial Consulting ** Bank ** Management	7	Bankprokurist_isced-f/0413_Management und Verwaltung	0.698	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Financial Consulting ** Bank ** Management	8	Bankverwalter_isced-f/0413_Management und Verwaltung	0.696	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Financial Consulting ** Bank ** Management	9	Bankfachmann_isced-f/0412_Finanz und Bank und Versicherung	0.695	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Konstrukteur **	0	Konstrukteur_isced-f/0700_Techniker und Ingenieure	0.934	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Konstrukteur **	1	Konstrukteur_isced-f/0700_Techniker und Ingenieure	0.854	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Konstrukteur **	2	Konstrukteur_isced-f/0715_Mechanik und Metallbearbeitung	0.849	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Konstrukteur **	3	Konstrukteur/in _isced-f/0715_Mechanik und Metallbearbeitung	0.806	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Konstrukteur **	4	Konstrukteur/in_isced-f/0715_Mechanik und Metallbearbeitung	0.806	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Konstrukteur **	5	Konstrukteur/in - _isced-f/0715_Mechanik und Metallbearbeitung	0.801	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Konstrukteur **	6	Konstrukteur, Sondermaschinenbau_isced-f/0715_Mechanik und Metallbearbeitung	0.77	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Konstrukteur **	7	Konstrukteur_isced-f/0715_Mechanik und Metallbearbeitung	0.767	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Konstrukteur **	8	Konstrukteur/in - Erweiterte Ansprüche_isced-f/0715_Mechanik und Metallbearbeitung	0.761	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Konstrukteur **	9	Konstrukteur, Sondermaschinenbau_isced-f/0715_Mechanik und Metallbearbeitung	0.709	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	0	Mathematik_isced-f/0541_	0.871	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	1	Mathematik und Statistik_isced-f/0540_Statistik und Mathematik	0.81	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	2	Mathematik und Statistik_isced-f/054_Statistik und Mathematik	0.81	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	3	Mathematik unterrichten_skill/S1.3.1_Unterricht in akademischen oder berufsbildenden Fächern	0.717	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	4	Mathematik unterrichten_skill/S1.3.1_Unterricht in akademischen oder berufsbildenden Fächern	0.713	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	5	Mathematiklehrer_isced-f/0114_Fachlehrer und Lehrer	0.661	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	6	Mathematiklehrer_isced-f/0114_Fachlehrer und Lehrer	0.649	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	7	Mathematik_skill/T1.2_Arbeiten mit Zahlen und Maßen	0.638	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	8	Mathematikprofessor_isced-f/0114_Fachlehrer und Lehrer	0.597	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsinformatik, Informatik, Betriebswirtschaft, IT ** Mathematik **	9	Mathematikprofessor_isced-f/0114_Fachlehrer und Lehrer	0.588	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MBA **	0	BWL_isced-f/0311_Wirtschaft	0.598	0.25	0	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MBA **	1	Master of Business Administration, MBA_isced-f/0413_Management und Verwaltung	0.593	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MBA **	2	BWL_isced-f/0311_Wirtschaft	0.498	0.25	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MBA **	3	Betriebswirtschaft_isced-f/0413_Management und Verwaltung	0.487	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MBA **	4	Master of Laws_isced-f/0421_Recht	0.473	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MBA **	5	VWL_isced-f/0311_Wirtschaft	0.47	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MBA **	6	Master of Business Administration_isced-f/0413_Management und Verwaltung	0.468	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MBA **	7	Betriebsökonom, Wirtschaftsinformatik_isced-f/0413_Management und Verwaltung	0.451	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MBA **	8	Master of Health Promotion and Administration_isced-f/0413_Management und Verwaltung	0.446	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MBA **	9	Betriebsökonom_isced-f/0413_Management und Verwaltung	0.443	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** BWL-Studium **	0	BWL_isced-f/0311_Wirtschaft	0.929	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** BWL-Studium **	1	VWL_isced-f/0311_Wirtschaft	0.634	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** BWL-Studium **	2	BWL_isced-f/0311_Wirtschaft	0.548	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** BWL-Studium **	3	Betriebswirtschaft_isced-f/0413_Management und Verwaltung	0.504	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** BWL-Studium **	4	Bachelor of Laws LL.B_isced-f/0421_Recht	0.498	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** BWL-Studium **	5	Soziologie_isced-f/0314_Sozialwissenschaft	0.496	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** BWL-Studium **	6	Betriebsökonom, Wirtschaftsinformatik_isced-f/0413_Management und Verwaltung	0.492	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** BWL-Studium **	7	betriebswirtschaftliche Grundsätze_isced-f/0413_Management und Verwaltung	0.484	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** BWL-Studium **	8	Bachelor of Laws_isced-f/0421_Recht	0.483	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** BWL-Studium **	9	Betriebsökonom, Wirtschaftsinformatik_isced-f/0413_Management und Verwaltung	0.475	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Biologielaborant/in **	0	Biologieingenieur_isced-f/0512_Biochemie	0.887	0.5	1	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Biologielaborant/in **	1	Biologietechniker_isced-f/0511_Biologie	0.885	0.75	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Biologielaborant/in **	2	Biologieingenieur_isced-f/0512_Biochemie	0.858	0.5	1	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Biologielaborant/in **	3	Biologielaborant_isced-f/0711_Chemietechnik und ‑verfahren	0.852	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Biologielaborant/in **	4	Biologietechniker_isced-f/0511_Biologie	0.843	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Biologielaborant/in **	5	Biologielaborant/in_isced-f/0711_Chemietechnik und ‑verfahren	0.842	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Biologielaborant/in **	6	Biologielaborant, Pharmabiologie_isced-f/0711_Chemietechnik und ‑verfahren	0.829	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Biologielaborant/in **	7	Biologielaborant, Agrobiologie_isced-f/0711_Chemietechnik und ‑verfahren	0.826	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Biologielaborant/in **	8	Biologielaborant/in - Pharmabiologie_isced-f/0711_Chemietechnik und ‑verfahren	0.819	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Biologielaborant/in **	9	Biologielaborleiter_isced-f/0711_Chemietechnik und ‑verfahren	0.817	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** öffentliche Verwaltung **	0	öffentliches Recht_isced-f/0421_Recht	0.793	0.25	0	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** öffentliche Verwaltung **	1	Volksgesundheit_isced-f/0912_Medizin	0.787	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** öffentliche Verwaltung **	2	öffentliche Erhebungen durchführen_skill/S2.1.1_Durchführung von Untersuchungen	0.758	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** öffentliche Verwaltung **	3	öffentliche Präsentationen durchführen_skill/S1.4.1_Präsentation allgemeiner Informationen	0.748	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** öffentliche Verwaltung **	4	öffentliches Gesundheitswesen_isced-f/0912_Medizin	0.737	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** öffentliche Verwaltung **	5	öffentliche Maßnahmen beeinflussen_skill/S1.5.1_Beratung zu Rechts-, Regulierungs- oder Verfahrensfragen	0.725	0.25	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** öffentliche Verwaltung **	6	öffentliches Engagement in der Forschung fördern_skill/S4.1.4_Entwicklung von Forschungsplänen	0.722	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** öffentliche Verwaltung **	7	öffentliche Meinungsbildung_isced-f/0414_Marketing und Werbung	0.7	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** öffentliche Verwaltung **	8	öffentliche Auktionsverfahren_isced-f/0416_Verkauf und Handel	0.664	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** öffentliche Verwaltung **	9	öffentliche Bereiche reinigen_skill/S6.11.2_Innen- und Außenreinigung von Gebäuden	0.641	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Handwerkliche **	0	Handwerkzeuge verwenden_skill/S6.7.0_Verwendung von Handwerkzeugen	0.809	0.75	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Handwerkliche **	1	Handwerkzeuge verwenden_skill/S6.7.0_Verwendung von Handwerkzeugen	0.796	0.75	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Handwerkliche **	2	Handwerkzeuge verwenden_skill/S6.7.0_Verwendung von Handwerkzeugen	0.775	0.75	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Handwerkliche **	3	Handwerk_isced-f/0700_Techniker und Ingenieure	0.752	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Handwerkliche **	4	Handwerkzeuge für Forstarbeiten verwenden_skill/S6.7.0_Verwendung von Handwerkzeugen	0.742	0.5	1	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Handwerkliche **	5	Handwerkzeuge verwenden_skill/T5.1_Handhaben und Kontrollieren von Objekten und Geräten	0.701	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Handwerkliche **	6	Handwerkzeuge verwenden_skill/T5.1_Handhaben und Kontrollieren von Objekten und Geräten	0.699	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Handwerkliche **	7	Handwerkzeuge in der Kettenfertigung verwenden_skill/S6.7.0_Verwendung von Handwerkzeugen	0.688	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Handwerkliche **	8	Handwerkzeuge für Forstarbeiten verwenden_skill/S6.7.0_Verwendung von Handwerkzeugen	0.676	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** Handwerkliche **	9	Handwerkzeuge zur Herstellung von Tabakerzeugnissen verwenden_skill/S6.5.8_Herstellen von Tabakerzeugnissen	0.673	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MTRA **	0	MTRA_isced-f/0914_Medizintechnik und Diagnostik	0.896	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MTRA **	1	Videospielerstellungssysteme_isced-f/0211_Medienproduktion und Medientechnologie	0.658	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MTRA **	2	Chef MTA_isced-f/0914_Medizintechnik und Diagnostik	0.586	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MTRA **	3	Radiologe_isced-f/0912_Medizin	0.563	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MTRA **	4	Chef MTA_isced-f/0914_Medizintechnik und Diagnostik	0.561	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MTRA **	5	Medizinisch-technischer Radiologieassistent, MTRA_isced-f/0914_Medizintechnik und Diagnostik	0.548	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MTRA **	6	Fachmann für medizinisch-technische Radiologie_isced-f/0914_Medizintechnik und Diagnostik	0.531	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MTRA **	7	Medizinisch-technischer Radiologieassistent, MTRA_isced-f/0914_Medizintechnik und Diagnostik	0.531	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MTRA **	8	Röntgenassistent_isced-f/0914_Medizintechnik und Diagnostik	0.529	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** MTRA **	9	Radiologie_isced-f/0914_Medizintechnik und Diagnostik	0.528	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** IT Spektrum **	0	Informations- und Kommunikationstechnologien (IKT)_isced-f/0610_Informatik	0.861	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** IT Spektrum **	1	Informations- und Kommunikationstechnologien (IKT)_isced-f/0610_Informatik	0.821	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** IT Spektrum **	2	Arbeiten mit Computern_skill/S5.0.0_Arbeiten mit Computern	0.782	0.75	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** IT Spektrum **	3	IT-Spezialist_isced-f/0613_Programmierung und Softwareentwicklung	0.734	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** IT Spektrum **	4	IT Manager_isced-f/0413_Management und Verwaltung	0.732	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** IT Spektrum **	5	IT Strategy Consultant_isced-f/0613_Programmierung und Softwareentwicklung	0.731	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** IT Spektrum **	6	IKT-Systemprogrammierung_isced-f/0613_Programmierung und Softwareentwicklung	0.728	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** IT Spektrum **	7	IT-Spezialist_isced-f/0613_Programmierung und Softwareentwicklung	0.724	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** IT Spektrum **	8	IT-Techniker_isced-f/0613_Programmierung und Softwareentwicklung	0.723	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	** IT Spektrum **	9	Arbeiten mit Computern_skill/S5.0.0_Arbeiten mit Computern	0.721	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	0	Assetmanager_isced-f/0412_Finanz und Bank und Versicherung	0.54	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	1	Assetmanager_isced-f/0412_Finanz und Bank und Versicherung	0.528	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	2	Assekuranzagent_isced-f/0412_Finanz und Bank und Versicherung	0.477	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	3	Investmentportfolios überprüfen_skill/S1.5.2_Finanzberatung	0.474	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	4	Investmentportfolio entwickeln_skill/T6.5_Anwenden unternehmerischer und finanzieller Fähigkeiten und Kompetenzen	0.465	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	5	Assekuranzagent_isced-f/0412_Finanz und Bank und Versicherung	0.465	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	6	Portfolio Management Assistant_isced-f/0412_Finanz und Bank und Versicherung	0.452	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	7	Assekuranzvertreter_isced-f/0412_Finanz und Bank und Versicherung	0.444	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	8	Assekuranzvertreter_isced-f/0412_Finanz und Bank und Versicherung	0.441	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Wirtschaftsprüfung, Big4, Banking, Private Banking ** Asset- ** Fond Management	9	Investmentfonds auflegen_skill/S4.3.1_Verwaltung von Haushalten oder Finanzen	0.436	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	0	Verarbeitung natürlicher Sprache_isced-f/0231_Sprachen	0.743	0.0	0	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	1	Werkzeug für Penetrationstests_skill/S5.2.2_Schützen von IKT-Geräten	0.613	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	2	IKT-Virtualisierungsumgebungen verwalten_skill/S5.5.0_Zugreifen auf und Analyse von digitalen Daten	0.597	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	3	IKT-Virtualisierungsumgebungen verwalten_skill/S5.2.1_Einrichten von Computersystemen	0.593	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	4	IKT-Virtualisierungsumgebungen verwalten_skill/S5.0.0_Arbeiten mit Computern	0.588	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	5	Werkzeug für Penetrationstests_skill/S5.6.1_Nutzung digitaler Tools für Zusammenarbeit und Produktivität	0.568	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	6	Werkzeug für Penetrationstests_skill/S3.3.6_Schutz von Privatsphäre und personenbezogenen Daten	0.567	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	7	Werkzeug für Penetrationstests_skill/T1.3_Arbeiten mit digitalen Geräten und Anwendungen	0.556	0.0	0	0	0	0
